spotify_track_id,song_name,artist_names,artist_ids,yearly_streams,parent_genres,genres,album,album_date,album_label,release_date,release_date_precision,album_type
1sUdq3kWa9dJXHu3eYOUll,"Spooky, Scary Skeletons - Undead Tombstone Remix",['Andrew Gold'],['5fmvGUlMVgmnCn45f1he7d'],3339739,,,Halloween Howls: Fun & Scary Music (Deluxe Edition),2019-10-18,Craft Recordings,2019-10-18,day,album
11BKm0j4eYoCPPpCONAVwA,Bloody Mary,['Lady Gaga'],['1HY2Jd0NmPuamShAr6KMms'],2416967,Pop,"art pop, pop",Born This Way (Special Edition),2011-01-01,Interscope,2011-01-01,day,album
0wQy2OO7jKjm0OOmA7gv3f,Thriller - 2003 Edit,['Michael Jackson'],['3fMbdgg4jU18AjLCKBhRSm'],2349561,,,Number Ones,1979-00-00,Epic,1979,year,compilation
30VrBsh1STRBoIrhQOAwzK,Disturbia,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],1906759,,,Good Girl Gone Bad: Reloaded,2007-03-31,Def Jam Recordings,2007-03-31,day,album
2dCmGcEOQrMQhMMS8Vj7Ca,Super Freak,['Rick James'],['0FrpdcVlJQqibaz5HfBUrL'],1906535,R&B,"funk, motown, disco",Street Songs (Deluxe Edition),1981-04-07,Motown,1981-04-07,day,album
6TZTu1F0gnp8mtzvYZao41,The Addams Family,Andrew Gold,5fmvGUlMVgmnCn45f1he7d,1903633,,,Halloween Howls: Fun & Scary Music,1996-01-01,Music For Little People,1996-01-01,day,album
1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,1693214,Rock,"new wave, post-punk",Talking Heads '77 (Deluxe Version),1977-09-16,Rhino/Warner Records,1977-09-16,day,album
0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,['Evanescence'],['5nGIFgo0shDenQYSE0Sn7c'],3032012,Metal,alternative metal,Fallen,2003-03-04,The Bicycle Music Company,2003-03-04,day,album
7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,['Ava Max'],['4npEfmQ6YuiwW1GpUmaq3F'],1653826,,,Heaven & Hell,2020-09-18,Atlantic Records,2020-09-18,day,album
1di1BEgJYzPvXUuinsYJGP,Everybody (Backstreet's Back) - Radio Edit,['Backstreet Boys'],['5rSXSAkZ67PYJSvpUpkOr7'],1564917,,,Backstreet's Back,1997-08-12,Jive,1997-08-12,day,album
1kyLInQ2qgYbK4wZxllfV2,DURO,Quevedo,52iwsT98xCoGgiGntTiR7K,1532391,Latin,reggaeton,DURO,2024-10-31,2024 DQE Productions Distribuido por RIMAS Entertainment,2024-10-31,day,single
2Fxmhks0bxGSBdJ92vM42m,bad guy,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],1531589,,,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Darkroom/Interscope Records,2019-03-29,day,album
0ch6Jw2wxUnudfmxNMB12U,Mary On A Cross,Ghost,1Qp56T7n950O3EGMsSl81D,1485743,"Rock, Metal","metal, hard rock",[MESSAGE FROM THE CLERGY],2022-09-12,UME - Global Clearing House,2022-09-12,day,album
6Z36wt7oo6xm2uGN00PnTq,Halloween Theme,"John Carpenter, Cody Carpenter, Daniel Davies","0hxQtmgWiPtEsDPeIuKxXq, 5rJxl4BLLAaFRSNgAz2hSg, 0YaDmIGxP3HVcH7xvkpvSP",1442494,,,Halloween (Original 2018 Motion Picture Soundtrack),2018-10-19,Sacred Bones Records,2018-10-19,day,album
0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),"['Sam Smith', 'Kim Petras']","['2wY79sveU1sp5g7SokKOiI', '3Xt3RrJMFv5SZkCfUE8C1J']",1437161,Pop,"soft pop, ",Gloria,2023-01-27,Capitol Records UK / EMI,2023-01-27,day,album
6i0V12jOa3mr6uu4WYhUBr,Heathens,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],1374286,,,Heathens,2016-06-16,Atlantic Records,2016-06-16,day,single
7EZC6E7UjZe63f1jRmkWxt,Zombie,['The Cranberries'],['7t0rwkOPGlDPEhaOcVtOt9'],1342480,,,No Need To Argue (The Complete Sessions 1994-1995),1994-10-03,Island Records,1994-10-03,day,album
3NE6g9h77FZbQqCLzUpGRt,Light Year (Practice),Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,2239885,Hip Hop,melodic rap,Eternal Atake 2,2024-11-01,Generation Now/Atlantic,2024-11-01,day,album
0F60WLPs6Oz2slHomvLt9U,We Good,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,2060385,Hip Hop,melodic rap,Eternal Atake 2,2024-11-01,Generation Now/Atlantic,2024-11-01,day,album
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,['Mariah Carey'],['4iHNK0tOyZPYnBU7nGAgpQ'],321744837,Jazz,christmas,Merry Christmas,1994-10-28,Columbia,1994-10-28,day,album
6hu1bJBNMeXIepHr1joKW4,Meteor Man,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,1696125,Hip Hop,melodic rap,Eternal Atake 2,2024-11-01,Generation Now/Atlantic,2024-11-01,day,album
03IpZ9yqJlo3EIgDQUgBSF,Nueva Era,"Duki, Myke Towers","1bAftSH8umNcGZ0uyV7LMg, 7iK8PXO48WeuP03g8YR51W",22705801,"Hip Hop, Latin","argentine trap, trap, trap latino, reggaeton, urbano latino",AMERI,2024-10-31,DALE PLAY Records / SSJ Records,2024-10-31,day,album
7KGqSVxESDoLeeRCiIxZZ2,The Rush (feat. Big Time Rush),"Lil Uzi Vert, Big Time Rush","4O15NlyKLIASxsJ0PrXPfz, 0GWCNkPi54upO9WLlwjAHd",1459333,Hip Hop,"melodic rap, ",Eternal Atake 2,2024-11-01,Generation Now/Atlantic,2024-11-01,day,album
4ppKM7xnkSAwSyKqD4QTY4,Chill Bae,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,1417738,Hip Hop,melodic rap,Eternal Atake 2,2024-11-01,Generation Now/Atlantic,2024-11-01,day,album
5L5GwmHf7R1zK4APVerRFL,Paars In The Mars,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,1388911,Hip Hop,melodic rap,Eternal Atake 2,2024-11-01,Generation Now/Atlantic,2024-11-01,day,album
1197AvSs0lMg5kNIGaeENm,Not An Option,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,1366395,Hip Hop,melodic rap,Eternal Atake 2,2024-11-01,Generation Now/Atlantic,2024-11-01,day,album
4lLtanYk6tkMvooU0tWzG8,Grenade,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,35288910,,,Doo-Wops & Hooligans,2010-05-11,Elektra (NEK),2010-05-11,day,album
3nHuKdFJZm78CoeBnDcFKe,Bad Dreams,Teddy Swims,33qOK5uJ8AR2xuQQAhHump,95467291,,,Bad Dreams,2024-09-13,Warner Records,2024-09-13,day,single
4YLizxRQsTqqnvzzYq2VaE,Mr Chow,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,1328374,Hip Hop,melodic rap,Eternal Atake 2,2024-11-01,Generation Now/Atlantic,2024-11-01,day,album
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,['Wham!'],['5lpH0xAS4fVfLkACg9DAuM'],70003250,Jazz,christmas,The Singles: Echoes from the Edge of Heaven,2023-07-07,Sony Music CG,2023-07-07,day,compilation
1lOe9qE0vR9zwWQAOk6CoO,Ransom,['Lil Tecca'],['4Ga1P7PMIsmqEZqhYZQgDo'],68542115,Hip Hop,"melodic rap, rap",We Love You Tecca,2019-08-30,Republic Records,2019-08-30,day,album
1MUZitHRpmng5NevrvNx4T,DRIP,BABYMONSTER,1SIocsqdEefUTE6XKGUiVS,23767346,Pop,k-pop,DRIP,2024-11-01,Sony Music Labels Inc.,2024-11-01,day,album
0SpkyS1Q4MD8GaVcP5YjT4,Sunsetz,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,4877298,Pop,dream pop,Cigarettes After Sex,2017-06-09,Partisan Records,2017-06-09,day,album
5wbg8kepMFoMzHOEuxiI0q,Close To You,Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,18173802,,,The Secret of Us,2024-06-20,"Gracie Abrams, under exclusive license to Interscope Records",2024-06-20,day,album
0zNMdrDEs5N0JPQ7RYQZln,QUEMA,"Ryan Castro, Peso Pluma, SOG","7j6DKwmjbxvpQO8h914uEz, 12GqGscKJx3aE4t07u7eVZ, 18dspUI6gqabm5XCC2RcUD",28166560,Latin,"reggaeton, corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda",EL CANTANTE DEL GHETTO,2024-05-10,Sony Music Entertainment,2024-05-10,day,album
3GYlZ7tbxLOxe6ewMNVTkw,TV,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],1355786,,,Guitar Songs,2022-07-21,Darkroom/Interscope Records,2022-07-21,day,single
5TTGoX70AFrTvuEtqHK37S,No. 1 Party Anthem,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,77959148,Rock,"indie, garage rock",AM,2013-09-09,Domino Recording Co,2013-09-09,day,album
6QeYSvYqYUsfBzsApbjDHO,Cigarettes out the Window,TV Girl,0Y6dVaC9DZtPNH4591M42W,1230680,,,Who Really Cares,2016-02-25,TV Girl,2016-02-25,day,album
3mg9jYNC1NihbthlglzrWP,+57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd","790FomKkXshlbRYZFtlgla, 2LRoIwlKmHjgvigdNGBHNo, 6ndLrsgT3MV5CNxIrW71fw, 3m5qlPf2OkihLz3dRYnkPA, 1vyhD5VmyZ7KMfW5gqLgo5, 1r4hJ1h58CWwUQe3MxPuau, 7j6DKwmjbxvpQO8h914uEz, 1TA5sGRlKUJXBN4ZyJuDIX",66337661,Latin,"reggaeton, latin, urbano latino",+57,2024-11-08,Bichota/Interscope Records,2024-11-08,day,single
4CD5aJNhq5fGYu3QaHJrm8,This World's A Giant,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,1661501,Country,"country, red dirt",This World's A Giant,2024-11-07,Warner Records,2024-11-07,day,single
4CcozggmhXmndssEDH6YHR,High Road,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,1604341,Country,"country, red dirt",High Road,2024-11-07,Warner Records,2024-11-07,day,single
6EUcP55GlbmsmCzfL2vxtZ,on one tonight,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,55889317,Hip Hop,melodic rap,One of Wun,2024-05-10,300 Entertainment,2024-05-10,day,album
1lNcnIU4jtqD69Qtfjh8EJ,Sana Güvenmiyorum - Dedub Sessions,"Dedublüman, Aleyna Tilki","5PRW6j58xEEWL4DDVEITKT, 4ckLjJztj53Ifid7WHweBn",4935051,Pop,"arabesk, turkish pop, t-pop",Sana Güvenmiyorum (Dedub Sessions),2024-11-01,Hypers & DMC,2024-11-01,day,single
2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,['Brenda Lee'],['4cPHsZM98sKzmV26wlwD2W'],254992539,Jazz,christmas,Merry Christmas From Brenda Lee,1964-10-19,MCA Nashville,1964-10-19,day,album
7AysIqSEDiwP4CUsAXJwrk,PRIMO,"Tito Double P, Natanael Cano","5eumcnUkdmGvkvcsx1WFNG, 0elWFr7TW8piilVRYJUe4P",2440020,Latin,"corrido, corridos tumbados, corridos bélicos, electro corridos, música mexicana, sad sierreño, sierreño, banda",INCÓMODO,2024-08-22,2024 Double P Records,2024-08-22,day,album
6TkXViJUO3SA6FMcrNwlD9,Jingle Bell Rock,['Bobby Helms'],['38EmEgXkgK51MT2tPY0EoC'],51964274,Jazz,christmas,"Merry Christmas, Baby!",2023-00-00,Universal Digital Enterprises,2023,year,compilation
0iq0SBBEThmsmapiuRW4iQ,blinding lights,FireVRMusic,09sUeRJ1zt4ApzCJ39Hm7Y,3235990,,,Fire,2024-11-06,JMP 03202,2024-11-06,day,album
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],196086621,Pop,pop,Santa Tell Me,2014-11-24,Universal Records,2014-11-24,day,single
63BroH3HiwxYD8T5qTZiJn,A Noite (La Notte) - Ao Vivo,Gusttavo Lima,7MiDcPa6UiV3In7lIM71IN,3840406,"Country, Latin","sertanejo, sertanejo universitário, arrocha, agronejo, piseiro, forró",Embaixador Acústico - Ao Vivo,2024-10-02,Sony Music Entertainment,2024-10-02,day,album
3EJfFRgtbIYzBQdlc6PO9V,Vai Lá - Ao Vivo em Goiânia,Maiara & Maraisa,59jlthNnbmim5l9tmNA7se,5020099,"Country, Latin","sertanejo, sertanejo universitário, piseiro, arrocha",iMEMsidão EP 01 (Ao Vivo em Goiânia),2024-09-26,Work Show,2024-09-26,day,single
7uoFMmxln0GPXQ0AcCBXRq,Snowman,['Sia'],['5WUlDfRSoLAfcVSX1WnrxN'],170671560,,,Everyday Is Christmas (Deluxe Edition),2018-11-01,Monkey Puzzle/Atlantic,2018-11-01,day,album
4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],52837823,Hip Hop,"melodic rap, emo rap",Goodbye & Good Riddance,2018-12-10,Juice WRLD Mixtape / ISR P&D,2018-12-10,day,album
43iIQbw5hx986dUEZbr3eN,From The Start,['Laufey'],['7gW0r5CkdEUMm42w9XpyZO'],1142554,,,Bewitched,2023-09-08,Laufey,2023-09-08,day,album
0eaVIYo2zeOaGJeqZ5TwYz,No Pole,Don Toliver,4Gso3d4CscCijv0lmajZWs,76999294,,,Love Sick (Deluxe),2023-02-28,Cactus Jack / Atlantic,2023-02-28,day,album
2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,15591114,,,Blonde,2016-08-20,Boys Don't Cry,2016-08-20,day,album
5e0b9LgOfi3aJSKXFcOWRe,Beanie,Chezile,1EmdfupUQDpXOcb4Nj2mBH,73144686,,,Beanie,2023-11-28,Chezile / 10K Projects,2023-11-28,day,single
5Hh2VJj7bOWGsN0Jw6smwt,Two Faced,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,2622573,"Metal, Rock","nu metal, rap metal, rock, alternative metal",Two Faced,2024-11-13,Warner Records,2024-11-13,day,single
3D06dCZbYilOFAB8kR5tYF,Malvadinho,"MC LUUKY, DJ JB Mix","70jpkgy5oGT4YjaGFpCpk7, 7wLAecYIgstxcjqe6JwT3w",24918686,"R&B, Latin, Electronic","funk, trap funk, funk consciente",Malvadinho,2024-11-01,EDITORA E GRAVADORA A BASE RECORDS,2024-11-01,day,single
1EDPVGbyPKJPeGqATwXZvN,The Emptiness Machine,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,107809856,"Metal, Rock","nu metal, rap metal, rock, alternative metal",From Zero,2024-11-15,Warner Records,2024-11-15,day,album
4p7DTkyrKqT98xlIwYYfXz,Running Wild,Jin,5vV3bFXnN6D6N3Nj4xRvaV,14100535,Pop,k-pop,Happy,2024-11-15,BIGHIT MUSIC,2024-11-15,day,single
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny","1mcTU81TzQhprhouKaTkpq, 4q3ewBCX7sLwd24euuV69X",147745922,Latin,"reggaeton, urbano latino, trap latino, latin",Cosa Nuestra,2024-11-15,Sony Music Latin/Duars Entertainment,2024-11-15,day,album
2HBBM75Xv3o2Mqdyh1NcM0,Heavy Is the Crown,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,57292611,"Metal, Rock","nu metal, rap metal, rock, alternative metal",From Zero,2024-11-15,Warner Records,2024-11-15,day,album
6i5qhmmF9UNUBRyrPSGn4m,Two Faced,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,22666238,"Metal, Rock","nu metal, rap metal, rock, alternative metal",From Zero,2024-11-15,Warner Records,2024-11-15,day,album
5mFZipkX1HZ4Idz5LOWpzq,Cut the Bridge,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,9404885,"Metal, Rock","nu metal, rap metal, rock, alternative metal",From Zero,2024-11-15,Warner Records,2024-11-15,day,album
1f18HzFpegqvH4ibGJyeMJ,2 hands,Tate McRae,45dkTj5sMRSjrmBSBeiHym,24244692,,,2 hands,2024-11-14,RCA Records Label,2024-11-14,day,single
3k4gjmYNJugQRlh2aounZ9,Over Each Other,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,12550313,"Metal, Rock","nu metal, rap metal, rock, alternative metal",From Zero,2024-11-15,Warner Records,2024-11-15,day,album
1uFW6czrHk5PsK3s6gOI7C,Se Fue,"Rauw Alejandro, Laura Pausini","1mcTU81TzQhprhouKaTkpq, 2e4nwiX8ZCU09LGLOpeqTH",27776878,"Pop, Latin","reggaeton, urbano latino, trap latino, latin, latin pop, italo dance",Cosa Nuestra,2024-11-15,Sony Music Latin/Duars Entertainment,2024-11-15,day,album
7BkzAHnNW7WfrT4NcLaUDx,Casualty,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,5556363,"Metal, Rock","nu metal, rap metal, rock, alternative metal",From Zero,2024-11-15,Warner Records,2024-11-15,day,album
7diOv6wm3ngF7Vt6ubK0Sf,Overflow,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,5470089,"Metal, Rock","nu metal, rap metal, rock, alternative metal",From Zero,2024-11-15,Warner Records,2024-11-15,day,album
0J1IJsMbKWb5g2sJArTkGF,Stained,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,8040316,"Metal, Rock","nu metal, rap metal, rock, alternative metal",From Zero,2024-11-15,Warner Records,2024-11-15,day,album
2eQFYGegTZaObk2kuBz83Z,Tú Con Él,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,27892838,Latin,"reggaeton, urbano latino, trap latino, latin",Cosa Nuestra,2024-11-15,Sony Music Latin/Duars Entertainment,2024-11-15,day,album
7M8eZBRTD9QNasEVReEM0H,IGYEIH,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,5055220,"Metal, Rock","nu metal, rap metal, rock, alternative metal",From Zero,2024-11-15,Warner Records,2024-11-15,day,album
6aCBjSb87RizdH8lVBIRW7,Good Things Go,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,5195341,"Metal, Rock","nu metal, rap metal, rock, alternative metal",From Zero,2024-11-15,Warner Records,2024-11-15,day,album
4lqJsJd7kqWVvamQ4aFHA8,Revolú,"Rauw Alejandro, Feid","1mcTU81TzQhprhouKaTkpq, 2LRoIwlKmHjgvigdNGBHNo",3746756,Latin,"reggaeton, urbano latino, trap latino, latin",Cosa Nuestra,2024-11-15,Sony Music Latin/Duars Entertainment,2024-11-15,day,album
5UxEKpzvvLnjoC10XoogN3,Cosa Nuestra,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,2066231,Latin,"reggaeton, urbano latino, trap latino, latin",Cosa Nuestra,2024-11-15,Sony Music Latin/Duars Entertainment,2024-11-15,day,album
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,"Rauw Alejandro, Romeo Santos","1mcTU81TzQhprhouKaTkpq, 5lwmRuXgjX8xIwlnauTZIP",133354940,"Latin, Pop","reggaeton, urbano latino, trap latino, latin, bachata, bachata pop",Cosa Nuestra,2024-11-15,Sony Music Latin/Duars Entertainment,2024-11-15,day,album
5tZgkV8FTe3rtl8OcSeQAb,Déjame Entrar,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,3402840,Latin,"reggaeton, urbano latino, trap latino, latin",Cosa Nuestra,2024-11-15,Sony Music Latin/Duars Entertainment,2024-11-15,day,album
27durTCg4qj3qAbKsSVNX4,Kese (Dance),Wizkid,3tVQdUvClmAT7URs9V3rsp,1902886,"Traditional music, R&B, Pop","afrobeats, afrobeat, afropop, azonto, afroswing, afropiano, dancehall",Kese (Dance),2024-11-15,Starboy/RCA Records,2024-11-15,day,single
3PJgmyLaybZtALX4mrgbiD,Espresso Martini,"Rauw Alejandro, Marconi Impara, Yan Block","1mcTU81TzQhprhouKaTkpq, 3AP96neoRZgep3w7wvhubP, 6TKygPpVT29oGUogu4J9Ec",1866325,Latin,"reggaeton, urbano latino, trap latino, latin, ",Cosa Nuestra,2024-11-15,Sony Music Latin/Duars Entertainment,2024-11-15,day,album
1b6qYBwDMBpFylGVT4PRgD,Heart on the Window (with WENDY),"Jin, WENDY","5vV3bFXnN6D6N3Nj4xRvaV, 0FRUZvZNPzM3YJMABJxf2K",5793929,Pop,"k-pop, k-ballad",Happy,2024-11-15,BIGHIT MUSIC,2024-11-15,day,single
7xdRj1wA4XzYnXynPmtmnq,Committed,"Rauw Alejandro, Pharrell Williams","1mcTU81TzQhprhouKaTkpq, 2RdwBSPQiwcmiDo9kixcl8",1788953,Latin,"reggaeton, urbano latino, trap latino, latin, ",Cosa Nuestra,2024-11-15,Sony Music Latin/Duars Entertainment,2024-11-15,day,album
4xbq37lr4SuP3kuxj9y8gp,Another Level,Jin,5vV3bFXnN6D6N3Nj4xRvaV,3045254,Pop,k-pop,Happy,2024-11-15,BIGHIT MUSIC,2024-11-15,day,single
3HCcfBsa4TdiC0so0fPnRi,Baja Pa' Acá,"Rauw Alejandro, Alexis y Fido","1mcTU81TzQhprhouKaTkpq, 7tU1VKOuxiNZwBZC6RHidA",1760466,Latin,"reggaeton, urbano latino, trap latino, latin",Cosa Nuestra,2024-11-15,Sony Music Latin/Duars Entertainment,2024-11-15,day,album
3DeK5G7OhuJ1P1462XXgIu,Falling,Jin,5vV3bFXnN6D6N3Nj4xRvaV,1680564,Pop,k-pop,Happy,2024-11-15,BIGHIT MUSIC,2024-11-15,day,single
0xyWkRMb09qdCDhloehCsi,Ni Me Conozco,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,1666709,Latin,"reggaeton, urbano latino, trap latino, latin",Cosa Nuestra,2024-11-15,Sony Music Latin/Duars Entertainment,2024-11-15,day,album
5c2BZj7YSGHwvjf2CtO2S4,I will come to you,Jin,5vV3bFXnN6D6N3Nj4xRvaV,1631925,Pop,k-pop,Happy,2024-11-15,BIGHIT MUSIC,2024-11-15,day,single
6Kyl2nFgU0J8WBlbBvDv6g,Coração Partido (Corazón Partío) - Ao Vivo,Grupo Menos É Mais,6vTqEFbTtTRJsuIpzZgjxi,12754750,Latin,"pagode, samba",Churrasquinho 3 (Ao Vivo),2024-11-14,Som Livre,2024-11-14,day,album
2J0TjDpiUlwgFRvVxtaLud,Mil Mujeres,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,1443428,Latin,"reggaeton, urbano latino, trap latino, latin",Cosa Nuestra,2024-11-15,Sony Music Latin/Duars Entertainment,2024-11-15,day,album
7v12ia1PFVN9jSgU43rJnS,IL Capo,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,1410570,Latin,"reggaeton, urbano latino, trap latino, latin",Cosa Nuestra,2024-11-15,Sony Music Latin/Duars Entertainment,2024-11-15,day,album
0dDr2LgiACQVkZYJeStWh6,Pasaporte,"Rauw Alejandro, Mr. Naisgai","1mcTU81TzQhprhouKaTkpq, 37BIBvfliXJpSgn10yQUJM",1372021,Latin,"reggaeton, urbano latino, trap latino, latin",Cosa Nuestra,2024-11-15,Sony Music Latin/Duars Entertainment,2024-11-15,day,album
1UTLq40xh63wMrHELGnKWW,2:12 AM,"Rauw Alejandro, LATIN MAFIA","1mcTU81TzQhprhouKaTkpq, 6XTGKOV9jceQ6f67lnhpbF",1368506,"Latin, R&b","reggaeton, urbano latino, trap latino, latin, latin r&b",Cosa Nuestra,2024-11-15,Sony Music Latin/Duars Entertainment,2024-11-15,day,album
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,['Dean Martin'],['49e4v89VmlDcFCMyDv9wQ9'],163061747,"Easy listening, Jazz","christmas, adult standards, big band, swing music",A Winter Romance,1959-01-01,Capitol Records,1959-01-01,day,album
1IcR6RlgvDczfvoWJSSY2A,It's the Most Wonderful Time of the Year,['Andy Williams'],['4sj6D0zlMOl25nprDJBiU9'],152849823,Jazz,christmas,The Andy Williams Christmas Album,1963-00-00,Columbia,1963,year,album
1rv46mRwDqMEhOBZ7vODg3,It's Beginning to Look a Lot like Christmas,['Michael Bublé'],['1GxkXlMwML1oSg5eLPiAz3'],144745780,Jazz,christmas,Christmas (Deluxe Special Edition),2011-10-24,Reprise,2011-10-24,day,album
3nAp4IvdMPPWEH9uuXFFV5,Underneath the Tree,['Kelly Clarkson'],['3BmGtnKgCSGYIUhmivXKWX'],152574573,Jazz,christmas,Wrapped In Red,2013-10-25,RCA Records Label,2013-10-25,day,album
67mgz7S5y7hnCE63YBjfO6,Holly Jolly Christmas,Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,115520195,Jazz,christmas,Christmas (Deluxe Special Edition),2011-10-24,Reprise,2011-10-24,day,album
0NsGFMIo2aNbAkJu48ndaf,Morena Canela,Chino Pacas,2rmkQLzj0k4nZdQehOUByO,55812237,Latin,"corridos tumbados, corrido, corridos bélicos, música mexicana, electro corridos",Que Sigan Llegando Las Pacas (Extended),2024-10-18,Street Mob Records/PFL/Geffen Records,2024-10-18,day,album
45DB3yqxYGAnKN3YmLWbAX,Running Wild,Jin,5vV3bFXnN6D6N3Nj4xRvaV,8977668,Pop,k-pop,Happy - :D (Remixes),2024-11-19,BIGHIT MUSIC,2024-11-19,day,album
2SR0alFA2oWYXSoePGTj0V,I’ll Be There,Jin,5vV3bFXnN6D6N3Nj4xRvaV,34404915,Pop,k-pop,Happy - :D (Remixes),2024-11-19,BIGHIT MUSIC,2024-11-19,day,album
50zAEIE4B1QqhPjRMK2Xmh,Running Wild,Jin,5vV3bFXnN6D6N3Nj4xRvaV,127425276,Pop,k-pop,Happy - :') (Remixes),2024-11-19,BIGHIT MUSIC,2024-11-19,day,album
5zOv7QzCMrSkPJKQr1Tcif,I’ll Be There,Jin,5vV3bFXnN6D6N3Nj4xRvaV,1984435,Pop,k-pop,Happy - :') (Remixes),2024-11-19,BIGHIT MUSIC,2024-11-19,day,album
5xeSd4HgzrYpNLEf3LfYLK,WHATCHU KNO ABOUT ME (feat. Sexyy Red),"GloRilla, Sexyy Red","2qoQgPAilErOKCwE2Y8wOG, 3DbwFQlvLxRSi2uX8mf81A",28384495,,,GLORIOUS,2024-10-11,CMG/Interscope Records,2024-10-11,day,album
0dYNnBMNujBe6v9JeU5NC5,wacced out murals,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,5424889,Hip Hop,"hip hop, west coast hip hop",GNX,2024-11-21,"pgLang, under exclusive license to Interscope Records",2024-11-21,day,album
4kGlAkGC58crFvxfegBhNs,squabble up,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,5378113,Hip Hop,"hip hop, west coast hip hop",GNX,2024-11-21,"pgLang, under exclusive license to Interscope Records",2024-11-21,day,album
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"Kendrick Lamar, SZA","2YZyLoL8N0Wb9xBt1NhZWg, 7tYKF4w9nC0nq9CsPZTHyP",214552417,"Hip Hop, R&B","hip hop, west coast hip hop, r&b",GNX,2024-11-21,"pgLang, under exclusive license to Interscope Records",2024-11-21,day,album
0d9BfcBk5iBUC78VmTXGgY,man at the garden,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,4007907,Hip Hop,"hip hop, west coast hip hop",GNX,2024-11-21,"pgLang, under exclusive license to Interscope Records",2024-11-21,day,album
