song_name,artist_names,genres,parent_genres,album,release_date,spotify_track_id,yearly_streams,artist_ids
Jump Out The Window,Big Sean,,,I Decided.,2017-02-03,1jQsKN68yE94tMYml0wHMd,5327530,0c173mlxpT3dSFRgMO8XPh
Sacrifices,"Big Sean, Migos",trap,Hip Hop,I Decided.,2017-02-03,1r0faljjM2b876iNoaDUh5,5816313,"0c173mlxpT3dSFRgMO8XPh, 6oMuImdp5ZcFhWP0ESe6mG"
Owe Me,Big Sean,,,I Decided.,2017-02-03,1u0MOgWF1bbylVxpJG2ZjB,3743689,0c173mlxpT3dSFRgMO8XPh
Falling,Alesso,edm,Electronic,Falling,2017-02-03,3d9JucRI60arArgQXqtfjJ,595207,4AVFqumd2ogHFlRbKIjp1t
Voices In My Head/Stick To The Plan,Big Sean,,,I Decided.,2017-02-03,2pzuU8vLaG8W1P31X65ZP9,2944518,0c173mlxpT3dSFRgMO8XPh
Same Time Pt. 1,"Big Sean, TWENTY88",,,I Decided.,2017-02-03,7yoe9vbbzakNAXwb1UaWLS,1108303,"0c173mlxpT3dSFRgMO8XPh, 6g8AmloI8egfrr3dm3SnUL"
Intro,Big Sean,,,I Decided.,2017-02-03,35k5ePiDMMdacA7jIF9RFY,524925,0c173mlxpT3dSFRgMO8XPh
Bigger Than Me,"Big Sean, The Flint Chozen Choir, Starrah",,,I Decided.,2017-02-03,6zpXc7WJ3TqYWb02B6sKyF,1393864,"0c173mlxpT3dSFRgMO8XPh, 09BrKhoBYOu5vHVkBZ5U5X, 6DpWtzfwV8fcwP6fXckDVu"
Sunday Morning Jetpack,"Big Sean, The-Dream",r&b,R&B,I Decided.,2017-02-03,5VlstKgCJPHDIMCQO4jHcQ,984260,"0c173mlxpT3dSFRgMO8XPh, 1W3FSF1BLpY3hlVIgvenLz"
Inspire Me,Big Sean,,,I Decided.,2017-02-03,7M62jxrvr7UJdo6DchAFf3,903347,0c173mlxpT3dSFRgMO8XPh
美女と野獣,"Ariana Grande, John Legend","pop, soft pop, neo soul","R&B, Pop",美女と野獣,2017-02-03,1KT0xdIjm7t053xByACrrg,19608172,"66CXWjxzNUsdJxJ2JdwvnR, 5y2Xq6xcjJb2jVM54GHK3t"
Sooner Or Later,Aaron Carter,bubblegum pop,Pop,LøVë,2017-02-10,6wV12xIUb8oFY7lBy4KuQe,39888325,5338fdSzGNOFD4cxAxDTeq
La Rompe Corazones,"Daddy Yankee, Ozuna","reggaeton, latin, trap latino, urbano latino",Latin,La Rompe Corazones,2017-01-13,4okba5wu9mMLXx79DXLKi3,199171111,"4VMYDCV2IEDYJArk749S6m, 1i8SpTcr7yvPOmcqrbnVXY"
Bad Romance,Lady Gaga,"art pop, pop",Pop,The Fame Monster,2009-00-00,5P5cGNzqh6A353N3ShDK6Y,453419,1HY2Jd0NmPuamShAr6KMms
Poker Face,Lady Gaga,"art pop, pop",Pop,The Fame,2008-01-01,1QV6tiMFM6fSOKOGLMHYYg,451323,1HY2Jd0NmPuamShAr6KMms
Perfect Illusion,Lady Gaga,"art pop, pop",Pop,Joanne (Deluxe),2016-10-21,5ou59ERA2f7ffyAxAcZyVz,436561,1HY2Jd0NmPuamShAr6KMms
Way down We Go,KALEO,,,A/B,2016-06-10,0y1QJc3SJVPKJ1OvFmFqe6,9589051,7jdFEYD2LTYjfwxOdlVjmc
Don't Stop Believin' (2022 Remaster),Journey,"album rock, classic rock",Rock,Escape (2022 Remaster),1981-07-17,5RKQ5NdjSh2QzD4MaunT91,1025252,0rvjqX7ttXeg3mTy8Xscbt
Chained To The Rhythm,"Katy Perry, Skip Marley","pop, reggae","Pop, R&B",Witness,2017-06-09,6520aj0B4FSKGVuKNsOCOi,250887264,"6jJ0s89eD6GaHleKKya26X, 4ryoUS0W8qXokfMxrlJt6O"
I Love You,"Axwell /\ Ingrosso, Kid Ink",,,More Than You Know,2017-07-28,4gZOWIMzQnn8H2ENrs7UsW,27535740,"2XnBwblw31dfGnspMIwgWz, 6KZDXtSj0SzGOV705nNeh3"
Ciao Adios,Anne-Marie,,,Ciao Adios,2017-02-10,3EfugazgSddQvzZpkof5I4,66450426,1zNqDE7qDGCsyzJwohVaoX
Outlet,Desiigner,,,Outlet,2017-02-09,6E39QsoWB7JjphPF9xCQSN,3194218,7pFeBzX627ff0VnN6bxPR4
Bom Bidi Bom,"Nick Jonas, Nicki Minaj",,,Fifty Shades Darker (Original Motion Picture Soundtrack),2017-02-10,4nDfc6F2uVcc6wdG7kBzWO,8318380,"4Rxn7Im3LGfyRkY2FlHhWi, 0hCNtLu0JehylgoiP8L4Gh"
Shape of You - Galantis Remix,"Ed Sheeran, Galantis","soft pop, ",Pop,Shape of You (Galantis Remix),2017-02-10,5H7CwzYZ60e7w69tX4ivQN,481424,"6eUKZXaKkcviH0Ku9w2n3V, 4sTQVOfp9vEMCemLw50sbu"
Don't Kill My Vibe,Sigrid,norwegian pop,Pop,Don't Kill My Vibe - EP,2017-05-05,4WdCxlUyj3TCTBaJx5s9tF,469398,4TrraAsitQKl821DQY42cZ
Be the One,Dua Lipa,pop,Pop,Dua Lipa (Deluxe),2017-06-02,7FCfMXYTIiQ9b4hDYs4Iol,43264931,6M2wZ9GZgrQXHCFfjv46we
Look at Me!,XXXTENTACION,emo rap,Hip Hop,Look at Me!,2016-01-29,2oUuLLKS8WbF7ELJcwbqms,9586598,15UsOTVnJzReFVN1VCnxy4
Tuesday,"Burak Yeter, Danelle Sandoval",,,Tuesday,2016-08-12,7abpmGpF7PGep2rDU68GBR,161697476,"4ON1ruy5ijE7ZPQthbrkgI, 7Dz9goFmVZZqvJxZoKg7pF"
Skin,Rag'n'Bone Man,,,Human (Deluxe),2017-02-10,6y2Kaz9QI01XBKJ8mTb7Pf,63565987,4f9iBmdUOhQWeP7dcAn1pf
Thumbs,Sabrina Carpenter,,,EVOLution,2016-10-14,3UjJP4ludb74a29P5EHEIo,26119588,74KM79TiuVKeVCqs8QtB0B
Not Today,BTS,k-pop,Pop,YOU NEVER WALK ALONE,2017-02-13,7KlTFTpy7dXLzr2NtLkvG6,828623,3Nrfpe0tUJi4K4DXYWgMUX
Down,Marian Hill,,,ACT ONE (The Complete Collection),2016-06-20,2dqLk7ezV15LEJEwUmEbXB,37376283,1xHQO9GJIW9OXHxGBISYc5
Juke Jam (feat. Justin Bieber & Towkio),"Chance the Rapper, Justin Bieber, Towkio",,,Coloring Book,2016-05-27,3eze1OsZ1rqeXkKStNfTmi,1506952,"1anyVhU62p31KFi8MEzkbf, 1uNFoZAHBGtllmzznpCI3s, 23sYU61n9f1CzYi8NJhAXS"
Same Drugs,Chance the Rapper,,,Coloring Book,2016-05-27,6m9qPYXmhge2QhBLfFKnVF,3124726,1anyVhU62p31KFi8MEzkbf
Spring Day,BTS,k-pop,Pop,You Never Walk Alone,2017-02-13,2j1fFjWHCI9KJSwcuYAOyF,980111,3Nrfpe0tUJi4K4DXYWgMUX
Helium,Sia,,,Fifty Shades Darker (Original Motion Picture Soundtrack),2017-02-10,5fc6rQgAKiLutfUYWQ6QnJ,13030743,5WUlDfRSoLAfcVSX1WnrxN
All We Got (feat. Kanye West & Chicago Children's Choir),"Chance the Rapper, Kanye West, Chicago Children's Choir","rap, opera","Classical, Hip Hop",Coloring Book,2016-05-27,3ZLyt2ndLFBh148XRYjYYZ,906672,"1anyVhU62p31KFi8MEzkbf, 5K4W6rqBFWDnAN6FQUkS6x, 6e64nPdtxyICfh90RJukpg"
Someone Like You,Adele,soft pop,Pop,21,2011-01-19,5lkpeJwmQKgY3bX2zChjxX,927222,4dpARuHxo51G3z768sgnrY
Make You Feel My Love,Adele,soft pop,Pop,19,2008-01-27,273QnyCvJB65rScHJ1nPZb,1234202,4dpARuHxo51G3z768sgnrY
Love Me Like You Do - From  Fifty Shades Of Grey ,Ellie Goulding,,,Delirium (Deluxe),2015-11-06,3zHq9ouUJQFQRf3cm1rRLu,1095205,0X2BH1fck6amBIoJhDVmmJ
All I Need,"Joakim Lundell, Arrhult",,,All I Need,2017-02-14,6vBgJ1SLmpB4VMcEVy1ovL,3416261,"0XNvr6bnNywV946ZKaJtr0, 6sge2FzdYxWSjWc5sBjmoy"
a thousand years,Christina Perri,soft pop,Pop,a thousand years,2011-10-18,6lanRgr6wXibZr8KgzXxBl,1019969,7H55rcKCfwqkyDFH9wpKM6
She Will Be Loved - Radio Mix,Maroon 5,pop,Pop,Songs About Jane: 10th Anniversary Edition,2002-00-00,4llK75pXNWZz6KAho2Gp16,510761,04gDigrS5kc9YWfZHwBETP
Iris,The Goo Goo Dolls,,,Dizzy up the Girl,1998-00-00,6Qyc6fS4DsZjB2mRW9DsQs,475535,2sil8z5kiy4r76CRTXxBCA
Stay,"Rihanna, Mikky Ekko",,,Unapologetic (Edited Version),2012-01-01,789CxjEOtO76BVD1A9yJQH,460356,"5pKCCKE2ajJHZ9KAiaK11H, 1buzCmyYZE4kcdLRudsb8V"
Chasing Cars,Snow Patrol,,,Eyes Open,2006-01-01,11bD1JtSjlIgKgZG2134DZ,457635,3rIZMv9rysU7JkLzEaC5Jp
You're Beautiful,James Blunt,,,Back to Bedlam,2004-11-01,3vsNteZn6E5qBSSBO78W7b,439521,7KMqksf0UMdyA0UCf4R3ux
Skinny Love,Bon Iver,indie folk,Folk/Acoustic,"For Emma, Forever Ago",2008-02-19,3ZMv9EzGoteNi5Qnx0KpEO,438573,4LEiUm1SRbFMgfqnQTwUbQ
Cold,"Maroon 5, Future","pop, rap","Pop, Hip Hop",Cold,2017-02-14,5NNlUMcOEOdoOIwwaWXv0k,228581227,"04gDigrS5kc9YWfZHwBETP, 1RyvyyTE3xzB2ZywiAwp0i"
Shining (feat. Beyoncé & JAY-Z),"DJ Khaled, Beyoncé, JAY-Z","hip hop, east coast hip hop, rap",Hip Hop,Grateful,2017-06-22,3OoZagIW3YK8vjt0ws6NOI,3963509,"0QHgL1lAIqAw0HtD7YldmP, 6vWDO969PvNqNYHIOW5v0m, 3nFkdlSjzX9mRTtwJOzDYB"
It Ain't Me (with Selena Gomez),"Kygo, Selena Gomez","tropical house, pop","Pop, Electronic",It Ain't Me (with Selena Gomez),2017-02-16,3eR23VReFzcdmS7TYCrhCe,614722385,"23fqKkggKUBHNkbKtXEls4, 0C8ZW7ezQVs4URX5aX7Kqx"
How Would You Feel (Paean),Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,6PJ8FF6UR8FZXfEvpHkIVN,80089560,6eUKZXaKkcviH0Ku9w2n3V
Rent Money,Future,rap,Hip Hop,FUTURE,2017-08-04,4Zxdw0Hno7YDu0IzvY76Qo,6798575,1RyvyyTE3xzB2ZywiAwp0i
Heavy (feat. Kiiara),"Linkin Park, Kiiara","nu metal, rap metal, rock, alternative metal, ","Metal, Rock",One More Light,2017-05-19,104buTcnP2AsxqB7U1FIZ4,34065263,"6XyY86QOPPrYVGvF9ch6wz, 4u5smJBskI6Adzv08PuiUP"
Draco,Future,rap,Hip Hop,FUTURE,2017-08-04,67dyMPOUsbZ9Yg06PnfAAh,5858058,1RyvyyTE3xzB2ZywiAwp0i
Mask Off,Future,rap,Hip Hop,FUTURE,2017-06-30,0VgkVdmE4gld66l8iyGjgx,520911394,1RyvyyTE3xzB2ZywiAwp0i
Good Dope,Future,rap,Hip Hop,FUTURE,2017-08-04,3yaq0WhtGS0Y6r7vDkw4lc,1236250,1RyvyyTE3xzB2ZywiAwp0i
Zoom,Future,rap,Hip Hop,FUTURE,2017-08-04,7iAiOtm19uRwipMm7TH6lw,1252480,1RyvyyTE3xzB2ZywiAwp0i
Super Trapper,Future,rap,Hip Hop,FUTURE,2017-08-04,5e0RPsQUTQu0A29wqD6bZR,1202508,1RyvyyTE3xzB2ZywiAwp0i
Some Way,"NAV, The Weeknd","melodic rap, ",Hip Hop,NAV,2017-02-24,7zxRMhXxJMQCeDDg0rKAVo,6415060,"7rkW85dBwwrJtlHRDkJDAC, 1Xyo4u8uXC1ZmMpatF05PJ"
POA,Future,rap,Hip Hop,FUTURE,2017-08-04,7BzjpnOxxngXt1LZiVXhND,1082609,1RyvyyTE3xzB2ZywiAwp0i
High Demand,Future,rap,Hip Hop,FUTURE,2017-08-04,3CyICSGQGqUaFeYvMJgpnt,1061190,1RyvyyTE3xzB2ZywiAwp0i
Love Incredible (feat. Camila Cabello),"Cashmere Cat, Camila Cabello",pop,Pop,9,2017-04-28,43hDboyy6vJ6z2Jx5sHnCF,566049,"2LZDXcxJWgsJfKXZv9a5eG, 4nDoRrQiYLoBzwC5BhVJzF"
I'm so Groovy,Future,rap,Hip Hop,FUTURE,2017-08-04,4lozYCMRLtEc46exlhoK2Q,1032533,1RyvyyTE3xzB2ZywiAwp0i
Outta Time,Future,rap,Hip Hop,FUTURE,2017-08-04,133V82vMO7TB1WYehNUMwW,479113,1RyvyyTE3xzB2ZywiAwp0i
Me Rehúso,Danny Ocean,reggaeton,Latin,Me Rehúso,2016-09-16,6De0lHrwBfPfrhorm9q1Xl,496503298,5H1nN1SzW0qNeUEZvuXjAj
Scrape,Future,rap,Hip Hop,FUTURE,2017-08-04,3s2rQnjOKEENte75MloNMq,469411,1RyvyyTE3xzB2ZywiAwp0i
Might as Well,Future,rap,Hip Hop,FUTURE,2017-08-04,572NmogOEHowA9JdNqh036,468653,1RyvyyTE3xzB2ZywiAwp0i
Tunnel Vision,Kodak Black,,,Painting Pictures,2017-03-31,4Q3N4Ct4zCuIHuZ65E3BD4,185167257,46SHBwWsqBkxI7EeeBEQG7
Love,Lana Del Rey,,,Lust For Life,2017-07-21,4xyNG8vZR3g8FnphVkbjRo,32152148,00FQb4jTyendYWaN8pK0wa
Shooting Stars,Bag Raiders,alternative dance,Rock,Bag Raiders (Deluxe),2011-01-01,0UeYCHOETPfai02uskjJ3x,17213184,6fXEqmGQEt6ONuqVmwrN46
Something Just Like This,"The Chainsmokers, Coldplay",,,Memories...Do Not Open,2017-04-07,6RUKPb4LETWmmr3iAEQktW,698031189,"69GGBxA162lTqCwzJG5jLp, 4gzpq5DPGxSnKTe4SA8HAU"
Lights Down Low,MAX,,,Hell's Kitchen Angel,2016-04-08,1sYSP7gKa5kdKIfhANfori,30855621,1bqxdqvUtPWZri43cKHac8
Slide (feat. Frank Ocean & Migos),"Calvin Harris, Frank Ocean, Migos, Funk Wav","edm, trap, ","Electronic, Hip Hop",Funk Wav Bounces Vol.1,2017-06-30,7tr2za8SQg2CI8EDgrdtNl,403801896,"7CajNmpbOovFoOoasH2HaY, 2h93pZq0e7k5yf4dywlkpM, 6oMuImdp5ZcFhWP0ESe6mG, 4A0TivfinfALCAMJqqjZIk"
Stay,"Zedd, Alessia Cara","edm, ",Electronic,Stay +,2017-12-29,0I20rLT2MJDhcF96AjbNYo,534787284,"2qxJFvFYMEDqd7ui6kSAcq, 2wUjUUtkb5lvLKcGKsKqsR"
Selfish (feat. Rihanna),"Future, Rihanna","rap, ",Hip Hop,HNDRXX,2017-08-04,2Ce5IyMlVRVvN997ZJjJJA,121279912,"1RyvyyTE3xzB2ZywiAwp0i, 5pKCCKE2ajJHZ9KAiaK11H"
Comin Out Strong (feat. The Weeknd),"Future, The Weeknd","rap, ",Hip Hop,HNDRXX,2017-08-04,3mRcWCyteY2133a7xVMrYw,18584650,"1RyvyyTE3xzB2ZywiAwp0i, 1Xyo4u8uXC1ZmMpatF05PJ"
Swalla (feat. Nicki Minaj & Ty Dolla $ign),"Jason Derulo, Nicki Minaj, Ty Dolla $ign",,,Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017-02-23,6kex4EBAj0WHXDKZMEJaaF,516162346,"07YZf4WDAMNwqr4jfgOZ8y, 0hCNtLu0JehylgoiP8L4Gh, 7c0XG5cIJTrrAgEC3ULPiq"
SUBEME LA RADIO,"Enrique Iglesias, Descemer Bueno, Zion & Lennox","latin pop, latin, reggaeton","Latin, Pop",SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),2017-02-24,7nKBxz47S9SD79N086fuhn,295095192,"7qG3b048QCHVRO5Pv1T5lw, 5luyt0SUvGkDMY4ILP6Qhl, 21451j1KhjAiaYKflxBjr1"
Big For Your Boots,Stormzy,"grime, uk drill","Electronic, Pop",Gang Signs & Prayer,2017-02-24,3uMB82o0qa7erhiZBW9KQC,8488223,2SrSdSvpminqmStGELCSNd
Shape of You (feat. Nyla & Kranium) - Major Lazer Remix,"Ed Sheeran, Nyla, Kranium, Major Lazer","soft pop, dancehall, soca, afrobeats, afroswing, moombahton","R&B, Traditional music, Electronic, Hip Hop, Pop",Shape of You (feat. Nyla & Kranium) [Major Lazer Remix],2017-02-24,1KqvRRQd3lfM0pAlkGPrgD,2029102,"6eUKZXaKkcviH0Ku9w2n3V, 4VZY0nxYMSNotbS7WjNVQy, 1LKo6ZA3RNvKtLa6zDu32S, 738wLrAtLtCtFOLvQBXOXp"
Cold,Stormzy,"grime, uk drill","Electronic, Pop",Gang Signs & Prayer,2017-02-24,5gSed1Fd3tdse60Gc0Uuoe,611101,2SrSdSvpminqmStGELCSNd
My Collection,Future,rap,Hip Hop,HNDRXX,2017-08-04,4Q9vx0KwTiOMaRjOZkaxst,1018728,1RyvyyTE3xzB2ZywiAwp0i
Lookin Exotic,Future,rap,Hip Hop,HNDRXX,2017-08-04,5qdaaB2RYHohGB1vglLuAf,517342,1RyvyyTE3xzB2ZywiAwp0i
Use Me,Future,rap,Hip Hop,HNDRXX,2017-08-04,6pRoE3RdW4w1Fjd8epVWjZ,897359,1RyvyyTE3xzB2ZywiAwp0i
Olha a Explosão,MC Kevinho,"funk, brazilian funk, funk pop","Hip Hop, R&B, Pop",Olha a Explosão,2016-12-15,6m2LNopVJKsvBB9l7Z1rwn,5056842,1mXAhKnZEdF6rotyyd4GBi
Sorry,Future,rap,Hip Hop,HNDRXX,2017-08-04,1gb6riq7CCP5clGpSD0XPH,447715,1RyvyyTE3xzB2ZywiAwp0i
Incredible,Future,rap,Hip Hop,HNDRXX,2017-08-04,3IJPE9ICRq5PxVZxdv1sEv,443610,1RyvyyTE3xzB2ZywiAwp0i
Lumbra,"Cali Y El Dandee, Shaggy","colombian pop, reggaeton, reggae","Pop, R&B, Latin",Lumbra,2017-01-20,6VHdcVbiKLYYOcMbIqBcuK,40802652,"5DUlefCLzVRzNWaNURTFpK, 5EvFsr3kj42KNv97ZEnqij"
Rolex,Ayo & Teo,,,Rolex,2017-03-15,0pSBuHjILhNEo55xK1zrRt,91910897,27mFvqQj8KpjmdKIqcw1mG
Shape of You - Stormzy Remix,"Ed Sheeran, Stormzy","soft pop, grime, uk drill","Electronic, Pop",Shape of You (Stormzy Remix),2017-02-24,2NHSYwGkAvPHzCinY0KwXo,5348017,"6eUKZXaKkcviH0Ku9w2n3V, 2SrSdSvpminqmStGELCSNd"
Audition (The Fools Who Dream),Emma Stone,musicals,Classical,La La Land (Original Motion Picture Soundtrack),2016-12-09,2lDWYLNnfYyXngjz4plpy2,412149,68Uwx1d3EbjDJhYsLjqvIq
Everyday,"Ariana Grande, Future","pop, rap","Pop, Hip Hop",Dangerous Woman,2016-05-20,3FiE2d325mIOc4YjkSLVJR,45096689,"66CXWjxzNUsdJxJ2JdwvnR, 1RyvyyTE3xzB2ZywiAwp0i"
Sé Que Te Duele,"Alejandro Fernández, Morat","mariachi, ranchera, latin pop, bolero, colombian pop","Latin, Pop",Rompiendo Fronteras,2017-01-13,5vZfgeDfNhlkKeJqjzSAmg,1303775,"6sq1yF0OZEWA4xoXVKW1L9, 5C4PDR4LnhZTbVnKWXuDKD"
Losin Control,Russ,,,There's Really A Wolf,2017-05-05,4cxMGhkinTocPSVVKWIw0d,872775,1z7b1Pr1rSlvWRzsW3HOrS
Look At Me!,XXXTENTACION,emo rap,Hip Hop,Revenge,2017-05-16,6eYxmK9fdL4hwLnXG2zY3s,188341675,15UsOTVnJzReFVN1VCnxy4
Green Light,Lorde,,,Melodrama,2017-06-16,0gbBzIqrECJOEPvQJIBFs5,156032222,163tK9Wjr9P9DmM0AVK7lm
Galway Girl,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,0afhq8XCExXpqazXczTSve,468846770,6eUKZXaKkcviH0Ku9w2n3V
Dive,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,51ChrwmUPDJvedPQnIU8Ls,133001170,6eUKZXaKkcviH0Ku9w2n3V
Perfect,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,0tgVpDi06FyKpA1z0VMD4v,500461932,6eUKZXaKkcviH0Ku9w2n3V
Eraser,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,7oolFzHipTMg2nL7shhdz2,45411112,6eUKZXaKkcviH0Ku9w2n3V
What Do I Know?,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,2pJZ1v8HezrAoZ0Fhzby92,96193911,6eUKZXaKkcviH0Ku9w2n3V
New Man,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,5HDPtsnyb3maFmPL8LLUTG,85359155,6eUKZXaKkcviH0Ku9w2n3V
Happier,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,2RttW7RAu5nOAfq6YFvApB,231432330,6eUKZXaKkcviH0Ku9w2n3V
Hearts Don't Break Around Here,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,2dfHh7ECGxfNqZTQno09Vk,49799279,6eUKZXaKkcviH0Ku9w2n3V
Supermarket Flowers,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,4VuS959DSpr82t3qBqCrWG,67793751,6eUKZXaKkcviH0Ku9w2n3V
Barcelona,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,3Lfiu5sZ4M4B6JaKMBc0FU,67110164,6eUKZXaKkcviH0Ku9w2n3V
Bibia Be Ye Ye,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,6SznMYPQJHzr3IwsAHLId2,39091224,6eUKZXaKkcviH0Ku9w2n3V
Nancy Mulligan,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,35QZaWQRkmnAVqBF1TLCxQ,52466858,6eUKZXaKkcviH0Ku9w2n3V
Save Myself,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,6TIU9Ehmi6dMzZK73Ym4yj,35745228,6eUKZXaKkcviH0Ku9w2n3V
Hypnotised,Coldplay,,,Hypnotised,2017-03-02,5LXj9Ch3O9ATm1NoHT8GXn,2031484,4gzpq5DPGxSnKTe4SA8HAU
Talk About It,"Mike Perry, Hot Shade",tropical house,Electronic,Talk About It,2017-03-03,1XRTXNP8eLpWXfso8Q4dC5,516025,"6lB8vOoI4DRrrVxXwuV19c, 3GtCKJA4SkOxN65MWjm82R"
Feel Good (feat. Daya),"Gryffin, ILLENIUM, Daya","edm, melodic bass, future bass, ",Electronic,Feel Good (feat. Daya),2017-03-03,0NyOeqzqjVM9j7IuWp2oJ6,503393,"2ZRQcIgzPCVaT9XKhXZIzh, 45eNHdiiabvmbp4erw26rg, 6Dd3NScHWwnW6obMFbl1BH"
Shape of You - Acoustic,Ed Sheeran,soft pop,Pop,Shape of You (Acoustic),2017-02-10,5ULRlgiSPSKTaJN1vU9yso,1841017,6eUKZXaKkcviH0Ku9w2n3V
Sigo Extrañándote,J Balvin,"reggaeton, latin",Latin,Energía,2016-06-24,6qDF4wWL49CAVbgT7yuHl8,177081953,1vyhD5VmyZ7KMfW5gqLgo5
Alguien Robo,"Sebastian Yatra, Nacho, Wisin","colombian pop, reggaeton, latin","Pop, Latin",Alguien Robó,2017-02-10,5i50gKdLAjjIr7UxRT5IVy,89284653,"07YUOmWljBTXwIseAUd9TW, 2ayNSoKPCRAfjp6hQ76hRu, 3E6xrwgnVfYCrCs0ePERDz"
No Frauds,"Nicki Minaj, Drake, Lil Wayne","rap, hip hop",Hip Hop,No Frauds,2017-03-10,7KcGEssn7BnJdTgildK5y0,17761420,"0hCNtLu0JehylgoiP8L4Gh, 3TVXtAsR1Inumwj472S9r4, 55Aa2cqylxrFIXC767Z865"
Liability,Lorde,,,Melodrama,2017-06-16,0or0gNaKAXYYCsOrpvRzAu,12273578,163tK9Wjr9P9DmM0AVK7lm
Waterfall,"Stargate, P!nk, Sia",,,Waterfall,2017-03-10,7pYFPMeK0TnaTGdS6qOtEr,4795465,"7KUri7klyLaIFXLcuuOMCd, 1KCSPY1glIKqW2TotWuXOR, 5WUlDfRSoLAfcVSX1WnrxN"
Breathe,Astrid S,norwegian pop,Pop,Breathe,2017-03-10,7fJv128BqCw23AmENDqJuj,2541104,3AVfmawzu83sp94QW7CEGm
Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),"Pitbull, J Balvin, Camila Cabello","reggaeton, latin, pop","Latin, Pop",Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),2017-03-09,2Vdub5mY4lad7w64bFPUez,156810582,"0TnOYISbd1XYRBk9myaseg, 1vyhD5VmyZ7KMfW5gqLgo5, 4nDoRrQiYLoBzwC5BhVJzF"
Chanel,Frank Ocean,,,Chanel,2017-03-10,6Nle9hKrkL1wQpwNfEkxjh,10777127,2h93pZq0e7k5yf4dywlkpM
As I Lay Me Down,Wiktoria,,,As I Lay Me Down,2017-02-26,5VIZcrKXPd9wL4hqE4YN8z,461561,3gbaHBYDy62irTs0ZsHNmi
I Can´t Go On,Robin Bengtsson,,,I Can't Go On,2017-02-26,57Y51hxqMn2j3dosW75R6n,495241,1CQLPgGkfHrxNMqrXt5oWS
Hold On - D&B Version,Nano,,,Hold On (D&B Version),2017-02-25,3mXXkDfLaCN5IaZpHVJPth,411014,48Z0MG7G6UQeWYibHpXgQe
All Night (feat. Knox Fortune),"Chance the Rapper, Knox Fortune",,,Coloring Book,2016-05-27,60xaS8mYBKUW4VQQ666N0T,23131219,"1anyVhU62p31KFi8MEzkbf, 49O0SPoCoTiK2Nn2tOaHyU"
Symphony (feat. Zara Larsson),"Clean Bandit, Zara Larsson",,,Symphony (feat. Zara Larsson),2017-03-16,1x5sYLZiu9r5E43kMlt9f8,466928612,"6MDME20pz9RveH9rEXvrOM, 1Xylc3o4UrD53lo9CvFvVg"
At My Best (feat. Hailee Steinfeld),"mgk, Hailee Steinfeld",,,bloom,2017-05-12,77lGafvlU68CeHgB2pkHC9,37325901,"6TIYQ3jFPwQSRmorSezPxX, 5p7f24Rk5HkUZsaS3BLG5F"
Good Life (with G-Eazy & Kehlani),"G-Eazy, Kehlani",,,Good Life (with G-Eazy & Kehlani),2017-03-16,1Eck97uRMlprKOOJN9oO1E,127283183,"02kJSzxNuaWGqwubyUba0Z, 0cGUm45nv7Z6M6qdXYQGTX"
TG4M,Zara Larsson,,,So Good,2017-03-17,4uoumbAMEMaKdtiv763jKz,30815997,1Xylc3o4UrD53lo9CvFvVg
Battle Symphony,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",One More Light,2017-05-19,3FQCJI2t5LTbsRPfYVBSVB,4599399,6XyY86QOPPrYVGvF9ch6wz
Only You,Zara Larsson,,,So Good,2017-03-17,5SleX0NFeODNY7Xenal3gr,1022187,1Xylc3o4UrD53lo9CvFvVg
Never Forget You,"Zara Larsson, MNEK",,,So Good,2017-03-17,6hmhG1b4LEyNuashVvuIAo,1022847,"1Xylc3o4UrD53lo9CvFvVg, 7uMh23xWiuR7zsNkuNcm2G"
What They Say,Zara Larsson,,,So Good,2017-03-17,1TOiDnIY8HgPyDLSR08QXq,474843,1Xylc3o4UrD53lo9CvFvVg
Passionfruit,Drake,"rap, hip hop",Hip Hop,More Life,2017-03-18,5mCPDVBb16L4XQwDdbRUpz,424511340,3TVXtAsR1Inumwj472S9r4
