spotify_track_id,song_name,artist_names,artist_ids,yearly_streams,parent_genres,genres,album,album_date,album_label,release_date,release_date_precision,album_type
64ydkbrt0xhdJXRaam06Mc,Mile High,"James Blake, Travis Scott, Metro Boomin","53KwLdlmrlCelAZMaLVZqU, 0Y5tJX1MQlPlqiwlOH1tJY, 0iEtIxbK0KxaSlF7G42ZOp",4819380,Hip Hop,"rap, ",Assume Form,2019-01-18,Polydor Records,2019-01-18,day,album
1I3ZAmPmbFV78oNKnibOiW,Jumpin on a Jet,Future,1RyvyyTE3xzB2ZywiAwp0i,2596568,Hip Hop,rap,Future Hndrxx Presents: The WIZRD,2019-01-18,Epic/Freebandz,2019-01-18,day,album
1AGPmw3QJBNfOK6XioDhZp,Never Stop,Future,1RyvyyTE3xzB2ZywiAwp0i,1782850,Hip Hop,rap,Future Hndrxx Presents: The WIZRD,2019-01-18,Epic/Freebandz,2019-01-18,day,album
7hHf4gz7kGmkuwa6XMc88W,Stamm Fort (feat. Sfera Ebbasta),"Luchè, Sfera Ebbasta","3yiEJ9SByXZMXTwaKdVFN4, 23TFHmajVfBtlRx5MXqgoz",1624427,"Traditional music, Hip Hop, Folk/Acoustic","italian trap, canzone napoletana, neomelodico, trap",Stamm Fort,2019-01-18,Universal Music Italia srL.,2019-01-18,day,single
4HfaOznGhHYWqPtpLYz2PB,Rocket Ship,Future,1RyvyyTE3xzB2ZywiAwp0i,899669,Hip Hop,rap,Future Hndrxx Presents: The WIZRD,2019-01-18,Epic/Freebandz,2019-01-18,day,album
2gXOzCwbVXACCaYRj4Qrep,Temptation,Future,1RyvyyTE3xzB2ZywiAwp0i,888614,Hip Hop,rap,Future Hndrxx Presents: The WIZRD,2019-01-18,Epic/Freebandz,2019-01-18,day,album
5YP6yKgGGsXKukqxXypVAf,F&N,Future,1RyvyyTE3xzB2ZywiAwp0i,844795,Hip Hop,rap,Future Hndrxx Presents: The WIZRD,2019-01-18,Epic/Freebandz,2019-01-18,day,album
7EB2UpfRbS4QVjZQlKLi3Z,Promise U That,Future,1RyvyyTE3xzB2ZywiAwp0i,1489579,Hip Hop,rap,Future Hndrxx Presents: The WIZRD,2019-01-18,Epic/Freebandz,2019-01-18,day,album
63cd4JkwGgYJrbOizbfmsp,Pure Water (with Migos),"Mustard, Migos","0YinUQ50QDB7ZxSCLyQ40k, 6oMuImdp5ZcFhWP0ESe6mG",193090742,Hip Hop,trap,Pure Water (with Migos),2019-01-16,10 Summers / Interscope PS,2019-01-16,day,single
2U3LJfQB0ALLxC7Yy0QW7l,Unicorn Purp (feat. Young Thug & Gunna),"Future, Young Thug, Gunna","1RyvyyTE3xzB2ZywiAwp0i, 50co4Is1HCEo8bhOyUWKpn, 2hlmm7s2ICUX0LVIhVFlZQ",748878,Hip Hop,"rap, melodic rap, trap",Future Hndrxx Presents: The WIZRD,2019-01-18,Epic/Freebandz,2019-01-18,day,album
23N0z3XkwS2ErcNKsgCWAb,Wenn die Sonne untergeht,"Azet, Zuna","39KEQQAG9JhIt71g9NEVhh, 2otUckChxWf2cp6UP2cD6e",731797,Hip Hop,german hip hop,Wenn die Sonne untergeht,2019-01-18,KMN Gang,2019-01-18,day,single
2BkyYZmU4JuWW2sYi9EzpC,7 Minutes,Dean Lewis,3QSQFmccmX81fWCUSPTS7y,11283105,,,7 Minutes,2019-01-18,Universal Music Australia Pty. Ltd.,2019-01-18,day,single
1WlU4jsJ8AoTB96dgd8LJA,Call the Coroner,Future,1RyvyyTE3xzB2ZywiAwp0i,719302,Hip Hop,rap,Future Hndrxx Presents: The WIZRD,2019-01-18,Epic/Freebandz,2019-01-18,day,album
2e9N4vHYVUwSwRorBzsZXE,Almost (Sweet Music),Hozier,2FXC3k01G6Gw61bmprjgqS,707389,,,Almost (Sweet Music),2019-01-16,Columbia,2019-01-16,day,single
5R2pz8i4k4bvRAqiIFXzKz,Faceshot,Future,1RyvyyTE3xzB2ZywiAwp0i,683956,Hip Hop,rap,Future Hndrxx Presents: The WIZRD,2019-01-18,Epic/Freebandz,2019-01-18,day,album
1T7aSWZQIorPMzRT8jTMXc,Bebi Liguei - Ao Vivo,Marília Mendonça,1yR65psqiazQpeM79CcGh8,2556569,"Country, Latin","sertanejo, sertanejo universitário, arrocha, forró",Bebi Liguei (Ao Vivo),2018-12-16,Som Livre,2018-12-16,day,single
6GzApXoBQiiAjak3tOQfV3,Lie To Me (feat. Julia Michaels),"5 Seconds of Summer, Julia Michaels","5Rl15oVamLq7FbSb0NNBNy, 0ZED1XzwlLHW4ZaG4lOT6m",22977632,,,Lie To Me (feat. Julia Michaels),2018-12-21,Capitol,2018-12-21,day,single
3gicyfiEVMGONgzygpWjNT,Grip,"Seeb, Bastille","5iNrZmtVMtYev5M9yoWpEq, 7EQ0qTo7fWT7DPxmxtSYEc",585922,,,Grip,2018-12-06,Universal Music AS,2018-12-06,day,single
3jq1RpStaB1YGyN3rRZGca,Sauce!,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,12493544,Hip Hop,emo rap,"XXXTENTACION Presents: Members Only, Vol. 4",2019-01-23,Members Only / EMPIRE,2019-01-23,day,album
15Y949TGjUppdT78h0S49P,Gassed Up!,"XXXTENTACION, Flyboy Tarantino, Kid Trunks, Bass Santana, Kin$oul","15UsOTVnJzReFVN1VCnxy4, 6kYViCeiqcUZXgPVdCIKBi, 57SA5Qv24Vydwd6bJnV8fI, 0O1cTzccAEKaEFShgzAK9V, 6HhsbprrJmKeaH8SgSlGge",841752,Hip Hop,"emo rap, ","XXXTENTACION Presents: Members Only, Vol. 4",2019-01-23,Members Only / EMPIRE,2019-01-23,day,album
44nlOJLjLqwNgYcT277V25,Make Eem Run!,"Bass Santana, XXXTENTACION, Ski Mask The Slump God","0O1cTzccAEKaEFShgzAK9V, 15UsOTVnJzReFVN1VCnxy4, 2rhFzFmezpnW82MNqEKVry",656653,Hip Hop,"emo rap, ","XXXTENTACION Presents: Members Only, Vol. 4",2019-01-23,Members Only / EMPIRE,2019-01-23,day,album
2WOxBv9WElDqB0opEAbCC4,Touch Eem Body,"XXXTENTACION, Bass Santana, Kin$oul, Reddz","15UsOTVnJzReFVN1VCnxy4, 0O1cTzccAEKaEFShgzAK9V, 6HhsbprrJmKeaH8SgSlGge, 71sg3tAkpnG5jjfNWFX8zo",646319,Hip Hop,"emo rap, ","XXXTENTACION Presents: Members Only, Vol. 4",2019-01-23,Members Only / EMPIRE,2019-01-23,day,album
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,471425764,Hip Hop,rap,MIDDLE CHILD,2019-01-23,"Dreamville, Inc., Under exclusive license to Roc Nation Records",2019-01-23,day,single
1rCcsYnmqbMYdkG7kS9GC5,Speechless (feat. Erika Sirola),"Robin Schulz, Erika Sirola","3t5xRXzsuZmMDkQzgOX35S, 1OHw2r7Diz2rc9JktaFV6N",74936100,Electronic,"tropical house, ",Speechless (feat. Erika Sirola),2018-11-16,WM Germany,2018-11-16,day,single
5600nq7TiBraBX2jobyJ3l,Swan Song - From the Motion Picture  Alita: Battle Angel ,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,41805799,Pop,pop,Swan Song (From the Motion Picture  Alita: Battle Angel ),2019-01-24,Warner Records,2019-01-24,day,single
7COXchtUOMd6uIT6HvmRaI,i'm so tired...,"Lauv, Troye Sivan","5JZ7CnR6gTvEMKX4g70Amv, 3WGpXCj9YhhfX11TToZcXP",359061581,,,i'm so tired...,2019-01-24,Lauv,2019-01-24,day,single
1XJ93XskwJf7PCyIVLbNBt,Anxiety (with Selena Gomez),"Julia Michaels, Selena Gomez","0ZED1XzwlLHW4ZaG4lOT6m, 0C8ZW7ezQVs4URX5aX7Kqx",8259091,Pop,pop,Inner Monologue Part 1,2019-01-24,Republic Records,2019-01-24,day,single
7r55d7IhAj5UGKiYbXBwRP,Prinzessa,Capital Bra,4WZGDpNwrC0vNQyl9QzF7d,15959029,Hip Hop,german hip hop,Prinzessa,2019-01-25,Bra Musik,2019-01-25,day,single
1NHlyKgtR4roNylOhidKSv,Girls Have Fun (feat. G-Eazy & Rich The Kid),"Tyga, G-Eazy, Rich The Kid","5LHRHt1k9lMyONurDHEdrp, 02kJSzxNuaWGqwubyUba0Z, 1pPmIToKXyGdsCF6LmqLmI",5201321,Hip Hop,trap,Girls Have Fun (feat. G-Eazy & Rich The Kid),2019-01-23,Last Kings Music / EMPIRE,2019-01-23,day,single
5w9c2J52mkdntKOmRLeM2m,Con Calma,"Daddy Yankee, Snow","4VMYDCV2IEDYJArk749S6m, 3uZFBSsMiooimnprFL9jD1",715027898,Latin,"reggaeton, latin, ",Con Calma,2019-01-24,El Cartel Records (EC3),2019-01-24,day,single
5kXDF4OmM5COyeo6z97nEk,Harmony Hall,Vampire Weekend,5BvJzeQpmsdsFp4HGUYUEx,831675,"Pop, Rock","indie, baroque pop",Harmony Hall / 2021,2019-01-24,Columbia,2019-01-24,day,single
4rDbp1vnvEhieiccprPMdI,Somebody To Love - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,51038445,Rock,"classic rock, rock, glam rock",A Day At The Races (Deluxe Edition 2011 Remaster),1976-12-10,EMI,1976-12-10,day,album
20ZP3Om9DvDazXrNUC7WM2,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental, Jess Glynne, Macklemore, Dan Caplen","4WN5naL3ofxrVBgFpguzKo, 4ScCswdRlyA23odg9thgIO, 3JhNCzhSMTxs9WLGJJxWOY, 2U3FuHYvL3vhkbDAXm24Ep",10032535,,,Toast to Our Differences (Deluxe Edition),2019-01-25,Atlantic Records UK,2019-01-25,day,album
0dUjcVPXy2Npz7RAmylgOS,Orbit,Shirin David,0JBdTCGs111JKKYfLqOEBa,753901,"Hip Hop, Pop","german hip hop, german pop",Orbit,2019-01-25,Juicy Money Records,2019-01-25,day,single
5IwUFTiNkarb5HEtNRtRtc,mother tongue,Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,741890,"Rock, Metal","metalcore, emo, screamo, rock, post-hardcore, metal",amo,2019-01-25,RCA Records Label,2019-01-25,day,album
3oh6SCCeLuXhFpEyepla6G,Thotiana,Blueface,3Fl1V19tmjt57oBdxXKAjJ,144487661,,,Famous Cryp,2018-12-18,eOne Music,2018-12-18,day,album
0m0Ew7RcwZaBS8psxgE00P,Derdim Olsun,Reynmen,1Fg19vpUJpAAPFjnKaVYVW,3297760,"Hip Hop, Pop","turkish pop, turkish hip hop",Derdim Olsun,2019-01-25,ILS Music,2019-01-25,day,single
1tNJrcVe6gwLEiZCtprs1u,3 Nights,Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,241871669,,,"Don't Forget About Me, Demos",2018-10-16,Columbia,2018-10-16,day,single
5BDP2tky8oMQJPS33frKVp,Un Año,"Sebastian Yatra, Reik","07YUOmWljBTXwIseAUd9TW, 0vR2qb8m9WHeZ5ByCbimq2",89754384,"Pop, Latin","colombian pop, reggaeton, latin, latin pop",Un Año,2019-01-18,UMLE - Latino,2019-01-18,day,single
4NzMOnvSJVNKF7nw5NkXIP,bury a friend,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,179652252,,,bury a friend,2019-01-30,Darkroom,2019-01-30,day,single
0SfG57HqtBNqKN9O27fo1s,Racks on Racks,Lil Pump,3wyVrVrFCkukjdVIdirGVY,7541564,,,Racks on Racks,2019-01-31,Warner Records,2019-01-31,day,single
4cuGZb0iFyHtwaSKdKrJkF,Imposible,"Luis Fonsi, Ozuna","4V8Sr092TqfHkfAA5fXXqG, 1i8SpTcr7yvPOmcqrbnVXY",54049851,Latin,"latin, reggaeton, trap latino, urbano latino",VIDA,2019-02-01,UMLE - Latino,2019-02-01,day,album
7G2XZhDNHo7SSDWSVxC0UT,Terremoto,"Anitta, MC Kevinho","7FNnA9vBm6EKceENgCGRMb, 1mXAhKnZEdF6rotyyd4GBi",9659413,"Hip Hop, Pop, R&B, Latin","brazilian pop, funk pop, funk carioca, funk, pagode baiano, brazilian funk",Terremoto,2019-02-01,WM Brazil,2019-02-01,day,single
2IoZOYOZDrWCOLoZoYedxQ,One Call,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,4949629,Hip Hop,melodic rap,One Call,2019-02-01,300 Entertainment,2019-02-01,day,single
1pfgsjmxVZhoZpeDx6POKv,Bones (feat. OneRepublic),"Galantis, OneRepublic","4sTQVOfp9vEMCemLw50sbu, 5Pwc4xIPtQLFEnJriah9YJ",17583158,Pop,soft pop,Bones (feat. OneRepublic),2019-01-31,Big Beat Records,2019-01-31,day,single
2v5JTeM6hSmi5wWy7jiwrI,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),"Lil Peep, ILOVEMAKONNEN, Fall Out Boy","2kCcBybjl3SAtIcwdWpUe3, 3aGFCoR8xGN6DKwvdzeSja, 4UXqAaa6dQYAk18Lv7PEgX",5782535,"Hip Hop, Rock, Pop","emo rap, cloud rap, emo, pop punk, emo pop",I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),2019-01-31,Columbia,2019-01-31,day,single
5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,Mabel,1MIVXf74SZHmTIp4V4paH4,415230966,,,Ivy To Roses (Mixtape),2019-01-18,Polydor Records,2019-01-18,day,album
6AyI8UGx8Y4peb7pLOy2pf,7 rings (feat. 2 Chainz) - Remix,"Ariana Grande, 2 Chainz","66CXWjxzNUsdJxJ2JdwvnR, 17lzZA2AlOHwCwFALHttmp",765354,"Pop, Hip Hop","pop, rap, southern hip hop",7 rings (Remix),2019-02-01,Republic Records,2019-02-01,day,single
3uB8KqnEoQq5bTQ1JFHJ7Y,ROMEO & JULIET,"Loredana, Mozzik","2Im8m4STDBosjfmb5hmP80, 1pkDzgHvVqC17qYGKfLPpb",2016123,Hip Hop,german hip hop,ROMEO & JULIET,2019-02-01,Loredana,2019-02-01,day,single
12mGwph2YzDIlChtq3EdXP,Alone,Marshmello,64KEffDW9EtZ1y2vBYgq8T,15069185,Electronic,edm,Alone,2016-05-13,Monstercat,2016-05-13,day,single
7wMAgaPiKzTNxpDWu2BPfk,Jenifer,Gabriel Diniz,3WQ1s2QFvL6crxBvrVhwzj,1255711,"Country, Latin","forró, sertanejo, sertanejo universitário, arrocha",À Vontade,2019-02-01,Universal Music Ltda.,2019-02-01,day,album
6qP73DRFGojLuIk1siIhNE,Dile la Verdad,"The Rudeboyz, Jowell & Randy, Manuel Turizo","7ciBW1p3KBsYIkFk4UmwS8, 4IMAo2UQchVFyPH24PAjUs, 0tmwSHipWxN12fsoLcFU3B",18517695,"Pop, Latin","reggaeton, urbano latino, latin, colombian pop",Dile la Verdad,2019-01-11,Rimas Entertainment LLC,2019-01-11,day,single
4EAV2cKiqKP5UPZmY6dejk,Everyday,"['Logic', 'Marshmello']","['4xRYI6VqpkE3UwrDrAZL8L', '64KEffDW9EtZ1y2vBYgq8T']",14119265,Electronic,edm,Bobby Tarantino II,2018-03-09,Def Jam Recordings,2018-03-09,day,album
6vsV4D8BM6PioRr1UOx0n2,you should see me in a crown,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],3143081,,,you should see me in a crown,2018-07-18,Darkroom,2018-07-18,day,single
4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,['Maroon 5'],['04gDigrS5kc9YWfZHwBETP'],1366241,Pop,pop,Songs About Jane: 10th Anniversary Edition,2002-00-00,Interscope Records*,2002,year,album
0FQhAHyHGsrbSHvDURmFPn,my boy,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,4424727,,,dont smile at me (Expanded Edition),2017-08-11,Darkroom,2017-08-11,day,single
524euygKKFWurhvIdSrkg6,I Tuoi Particolari,Ultimo,3hN3iJMbbBmqBSAMx5veDa,7946556,,,I Tuoi Particolari,2019-02-06,Honiro distribuito da Believe Distribution Services,2019-02-06,day,single
79esEXlqqmq0GPz0xQSZTV,Lost In Japan,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,143302577,Pop,pop,Shawn Mendes,2018-05-25,Island Records,2018-05-25,day,album
6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,789094044,Pop,pop,"thank u, next",2019-02-08,Republic Records,2019-02-08,day,album
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,437732762,Pop,pop,"thank u, next",2019-02-08,Republic Records,2019-02-08,day,album
1TEL6MlSSVLSdhOSddidlJ,needy,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,82989855,Pop,pop,"thank u, next",2019-02-08,Republic Records,2019-02-08,day,album
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,457296092,Pop,pop,"thank u, next",2019-02-08,Republic Records,2019-02-08,day,album
4SPu0Ql902hTVXkBoNIYtq,NASA,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,82943355,Pop,pop,"thank u, next",2018-02-07,Republic Records,2018-02-07,day,album
2hloaUoRonYssMuqLCBLTX,bloodline,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,74791595,Pop,pop,"thank u, next",2019-02-08,Republic Records,2019-02-08,day,album
7EQpvVujgytLVY8vKiDHAg,bad idea,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,72101431,Pop,pop,"thank u, next",2018-02-07,Republic Records,2018-02-07,day,album
3wFLWP0FcIqHK1wb1CPthQ,fake smile,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,53532993,Pop,pop,"thank u, next",2019-02-08,Republic Records,2019-02-08,day,album
4lD7gHKF1e8Y9stQuVezZB,ghostin,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,43513294,Pop,pop,"thank u, next",2018-02-07,Republic Records,2018-02-07,day,album
39LmTF9RgyakzSYX8txrow,imagine,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,67462701,Pop,pop,"thank u, next",2019-02-08,Republic Records,2019-02-08,day,album
4T652DlATVHe0jdLKaN3Bw,in my head,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,34883858,Pop,pop,"thank u, next",2019-02-08,Republic Records,2019-02-08,day,album
27356GVuMPFWiJSZCragoM,make up,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,31253242,Pop,pop,"thank u, next",2019-02-08,Republic Records,2019-02-08,day,album
0rTV5WefWd1J3OwIheTzxM,Talk,"Khalid, Disclosure","6LuN9FCkKOj5PcnpouEgny, 6nS5roXSAGhTGr34W6n7Et",123286296,Electronic,house,Talk,2019-02-07,"Right Hand Music Group, LLC/RCA Records",2019-02-07,day,single
11cDEev79fPKi6uJCjUhu8,Who Do You Love,"The Chainsmokers, 5 Seconds of Summer","69GGBxA162lTqCwzJG5jLp, 5Rl15oVamLq7FbSb0NNBNy",93776181,,,Who Do You Love,2019-02-07,Disruptor Records/Columbia,2019-02-07,day,single
4AgK0CwpwcekXVdAoYB2VO,Ferrari,"Eno, MERO","3GBBxBdoolb0B5YizZq9bF, 5wyWp867LWGjFmYZXVSFnZ",14700023,Hip Hop,"german hip hop, turkish hip hop",Ferrari,2019-02-08,Alles Oder Nix Records,2019-02-08,day,single
4Tvw0lweq9l2JPQKFbpbBQ,Better When You're Gone,"David Guetta, Brooks, Loote","1Cs0zKBU1kc0i8ypK3B9ai, 4mHAu7NX2UNsnGXjviBD9e, 00TKPo9MxwZ0j4ooveIxWZ",21389971,Electronic,"edm, dance, future house, ",Better When You're Gone,2019-02-08,Parlophone (France),2019-02-08,day,single
3aYAAXlB1yvUs5MJ0FI3bh,Hallo Hallo,"Azet, Zuna","39KEQQAG9JhIt71g9NEVhh, 2otUckChxWf2cp6UP2cD6e",1618974,Hip Hop,german hip hop,Hallo Hallo,2019-02-08,KMN Gang,2019-02-08,day,single
1CAksvEO6oRHd9bBKWAfuY,One Last Time,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,2652921,Pop,pop,My Everything,2014-08-24,Universal Records,2014-08-24,day,album
76FZM38RC8XaAjJ77CVTNe,Into You,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,1987432,Pop,pop,Dangerous Woman,2016-04-01,Universal Records,2016-04-01,day,album
44ONERBHALxftQNWq6dmyd,Side To Side,"Ariana Grande, Nicki Minaj","66CXWjxzNUsdJxJ2JdwvnR, 0hCNtLu0JehylgoiP8L4Gh",1376529,Pop,"pop, ",Dangerous Woman,2016-04-01,Universal Records,2016-04-01,day,album
2dxky69jKzbtUfA3Hl8Nuo,Soldi,Mahmood,06nvjg4wBANK6DCHjqtPNd,14773431,,,Gioventù Bruciata,2019-02-06,Universal Music Italia srL.,2019-02-06,day,single
0NmyHZZMfVBiUSOfDmz9Bf,La ragazza con il cuore di latta,Irama,5iot8OPcosJN9nCl7I5SdK,2150688,,,Giovani per sempre,2019-02-08,WM Italy,2019-02-08,day,album
0b9oOr2ZgvyQu88wzixux9,This Is America,['Childish Gambino'],['73sIBHcqh3Z3NyqHKZ7FOL'],662400,,,This Is America,2018-05-06,Wolf+Rothstein/RCA Records,2018-05-06,day,single
6Yx181fZzA0YE2EkUsYruq,Big Plans,Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,23726383,,,Big Plans,2019-01-17,Atlantic Records,2019-01-17,day,single
3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,5y2Xq6xcjJb2jVM54GHK3t,134813252,"R&B, Pop","soft pop, neo soul",Love In The Future (Expanded Edition),2013-08-30,G.O.O.D. Music/Columbia,2013-08-30,day,album
711MglQhnhOF3UAiAs9A59,Robbery,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,10764351,Hip Hop,"melodic rap, emo rap",Robbery,2019-02-13,Grade A Productions/Interscope Records,2019-02-13,day,single
7eBqSVxrzQZtK2mmgRG6lC,Murder on My Mind,YNW Melly,1cNDP5yjU5vjeR8qMf4grg,256405301,Hip Hop,melodic rap,I AM YOU,2018-08-03,P2018,2018-08-03,day,album
5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,Sam Smith,2wY79sveU1sp5g7SokKOiI,925306,Pop,soft pop,In The Lonely Hour,2014-05-26,PLG - Capitol,2014-05-26,day,album
0mqTcM8kuu2IYPotMt7AzS,Make You Feel My Love,Adele,4dpARuHxo51G3z768sgnrY,843563,Pop,soft pop,19,2008-01-28,XL Recordings,2008-01-28,day,album
2CvOqDpQIMw69cCzWqr5yr,Halo,['Beyoncé'],['6vWDO969PvNqNYHIOW5v0m'],834975,,,I AM...SASHA FIERCE - Platinum Edition,2008-00-00,Music World Music/Columbia,2008,year,album
5C0LFQARavkPpn7JgA4sLk,Every Breath You Take - Remastered 2003,The Police,5NGO30tJxFlKixkPSgXcFE,821595,,,Synchronicity (Remastered),1983-06-01,Universal Music Group,1983-06-01,day,album
6lanRgr6wXibZr8KgzXxBl,a thousand years,['Christina Perri'],['7H55rcKCfwqkyDFH9wpKM6'],791354,Pop,soft pop,a thousand years,2011-10-18,Atlantic Records,2011-10-18,day,single
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,733558,R&B,"r&b, neo soul",The Diary Of Alicia Keys,2003-12-02,J Records,2003-12-02,day,album
6mORGLOz79w6VsCRLWYYuK,The Night We Met,['Lord Huron'],['6ltzsmQQbmdoHHbLZ4ZN25'],697812,,,Strange Trails,2015-04-06,Play It Again Sam,2015-04-06,day,album
0PG9fbaaHFHfre2gUVo7AN,Please Me,"Cardi B, Bruno Mars","4kYSro6naA4h99UJvo89HB, 0du5cEVh5yTK9QJze8zA0C",140443870,,,Please Me,2019-02-15,Atlantic/KSR,2019-02-15,day,single
2XWjPtKdi5sucFYtVav07d,365,"Zedd, Katy Perry","2qxJFvFYMEDqd7ui6kSAcq, 6jJ0s89eD6GaHleKKya26X",48293521,"Electronic, Pop","edm, pop",365,2019-02-14,Interscope Records,2019-02-14,day,single
3Kuu5vASpXK8oRsxOvau6P,Think About You,"Kygo, Valerie Broussard","23fqKkggKUBHNkbKtXEls4, 6eVWXmKBW7Iltub01D9R1c",25131850,Electronic,"tropical house, ",Think About You,2019-02-14,Kygo,2019-02-14,day,single
4mGdjNMo0RonTlOEb7cYg4,11 Minutes (with Halsey feat. Travis Barker),"YUNGBLUD, Halsey, Travis Barker","6Ad91Jof8Niiw0lGLLi3NW, 26VFTg2z8YR0cCuwLzESi2, 4exLIFE8sISLr28sqG1qNX",39115293,Rock,rap rock,11 Minutes (with Halsey feat. Travis Barker),2019-02-14,Locomotion Recordings/Geffen Records,2019-02-14,day,single
2MJdgSby3DtSS7bUJx2cly,Red Room,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,8236778,,,Red Room,2019-02-14,Quality Control Music/Motown Records/Capitol Records,2019-02-14,day,single
1Spmq0UazGU6ovMIlGldZX,Dumb Blonde (feat. Nicki Minaj),"Avril Lavigne, Nicki Minaj","0p4nmQO2msCgU4IF37Wi3j, 0hCNtLu0JehylgoiP8L4Gh",1750446,,,Head Above Water,2019-02-15,BMG Rights Management (US) LLC,2019-02-15,day,album
2QrXzOqLCVDRZHkToA0tSR,Never Go Back,Dennis Lloyd,3EOEK57CV77D4ovYVcmiyt,10243846,,,Never Go Back,2019-02-15,Arista Records,2019-02-15,day,single
0i0wnv9UoFdZ5MfuFGQzMy,Last Hurrah,Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,61022698,,,Last Hurrah,2019-02-15,Warner Records,2019-02-15,day,single
4BD9yUEFI07WaDJ381DDMq,DNA,"KC Rebell, Summer Cem, Capital Bra","5p7mWeX4RlvqBCxylfiXdE, 3drqpTL4sQOckmAfF9i1wg, 4WZGDpNwrC0vNQyl9QzF7d",7827341,Hip Hop,german hip hop,DNA,2019-02-15,Rebell Army,2019-02-15,day,single
5NPzbTzFxIQPaheZuPhn4f,Forever Alone,Paulo Londra,3vQ0GE3mI0dAaxIMYe5g7z,15075580,"Hip Hop, Latin","argentine trap, trap latino, reggaeton",Forever Alone,2019-02-13,WEA Latina,2019-02-13,day,single
3BXXkwyhsHM0EPApHMhQC5,Speed It Up,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,708155,Hip Hop,melodic rap,Speed It Up,2019-02-11,300 Entertainment,2019-02-11,day,single
2ktoFujjJtantyMoVdBJlX,Pa Olvidarte (feat. Manuel Turizo) - Remix,"ChocQuibTown, Zion & Lennox, Farruko, Manuel Turizo","6tkyhGe9hGI3Lcfo4gVh6Z, 21451j1KhjAiaYKflxBjr1, 329e4yvIujISKGKz1BZZbO, 0tmwSHipWxN12fsoLcFU3B",45632927,"Pop, Latin","colombian pop, latin alternative, reggaeton, latin, trap latino",Pa Olvidarte (feat. Manuel Turizo) [Remix],2019-02-01,Sony Music Latin,2019-02-01,day,single
7kuRvjpeUcn6qNV9IBXC2C,Ta To Gucci (Remix),"Cauty, Brytiago, Darell, Cosculluela, Rafa Pabön, Chencho Corleone","2QUvtLq6oQaX0LNsYY2fas, 00XhexlJEXQstHimpZN910, 1TtXnWcUs0FCkaZDPGYHdf, 00me4Ke1LsvMxt5kydlMyU, 11YLRSsZA3YVuQQtHXKTlz, 37230BxxYs9ksS7OkZw3IU",9677878,"Latin, Hip Hop","reggaeton, urbano latino, trap latino, trap, dembow, latin hip hop",Cauty VS Young Cauty,2018-12-07,"Take Over Inc./Limitless Records,LLC.",2018-12-07,day,single
